     978	     111	summer	16
     979	     111	became	16
     980	     111	seek	16
     981	     111	war	16
     982	     111	base	16
     983	     111	dr.	16
     984	     111	perhaps	16
     985	     111	arbitrage	16
     986	     110	benefits	16
     987	     110	considered	16
     988	     110	moody	16
     989	     110	advanced	16
     990	     110	showed	16
     991	     110	increasing	17
     992	     110	software	17
     993	     110	caused	17
     994	     110	de	17
     995	     110	motor	17
     996	     109	sent	17
     997	     109	creditors	17
     998	     109	exports	17
     999	     109	delivery	17
     1000	     109	housing	17
     1001	     109	brothers	17
     1002	     109	france	17
     1003	     109	anything	17
     1004	     108	hurt	17
     1005	     108	francs	17
     1006	     108	justice	17
     1007	     108	indeed	17
     1008	     108	preferred	17
     1009	     108	jumped	17
     1010	     108	noriega	17
     1011	     108	natural	17
     1012	     108	red	17
     1013	     107	bankers	17
     1014	     107	cbs	17
     1015	     107	owned	17
     1016	     107	entertainment	17
     1017	     107	cancer	17
     1018	     107	earned	17
     1019	     107	continuing	17
     1020	     107	americans	17
     1021	     107	difficult	17
     1022	     107	floor	17
     1023	     107	express	17
     1024	     106	wanted	17
     1025	     106	let	17
     1026	     106	usually	17
     1027	     106	george	17
     1028	     106	bankruptcy	17
     1029	     106	children	17
     1030	     106	shareholder	17
     1031	     106	nothing	17
     1032	     106	active	17
     1033	     105	block	17
     1034	     105	per	17
     1035	     105	media	17
     1036	     105	attempt	17
     1037	     105	merger	17
     1038	     105	closing	17
     1039	     105	announcement	17
     1040	     105	crash	17
     1041	     104	machine	17
     1042	     104	evidence	17
     1043	     104	smaller	17
     1044	     104	pilots	17
     1045	     104	minister	17
     1046	     104	spokeswoman	17
     1047	     104	digital	17
     1048	     103	continues	17
     1049	     103	seem	17
     1050	     103	sharply	17
     1051	     103	himself	17
     1052	     103	limit	17
     1053	     103	hand	17
     1054	     103	created	17
     1055	     103	article	17
     1056	     103	veto	17
     1057	     103	irs	17
     1058	     102	quake	17
     1059	     102	light	17
     1060	     102	partner	17
     1061	     102	overseas	17
     1062	     102	resources	17
     1063	     102	mark	17
     1064	     101	initial	17
     1065	     101	sector	17
     1066	     101	night	17
     1067	     101	size	17
     1068	     101	source	17
     1069	     101	hugo	17
     1070	     101	tons	17
     1071	     101	pound	17
     1072	     101	won	17
     1073	     101	actually	17
     1074	     101	thrift	17
     1075	     101	age	17
     1076	     101	unchanged	17
     1077	     100	minimum	17
     1078	     100	side	17
     1079	     100	apparently	17
     1080	     100	term	17
     1081	     99	member	17
     1082	     99	environmental	17
     1083	     99	session	17
     1084	     99	brand	17
     1085	     99	regulators	17
     1086	     99	game	17
     1087	     99	questions	17
     1088	     99	water	17
     1089	     99	kidder	17
     1090	     99	directly	17
     1091	     99	conditions	17
     1092	     99	quarterly	17
     1093	     99	transactions	17
     1094	     98	hopes	17
     1095	     98	post	17
     1096	     98	comes	17
     1097	     98	designed	17
     1098	     98	believes	17
     1099	     98	built	17
     1100	     98	giant	17
     1101	     97	moves	17
     1102	     97	decided	17
     1103	     97	closely	17
     1104	     97	field	17
     1105	     96	feel	18
     1106	     96	final	18
     1107	     96	strike	18
     1108	     96	partly	18
     1109	     96	survey	18
     1110	     96	letter	18
     1111	     96	thus	18
     1112	     96	produced	18
     1113	     96	main	18
     1114	     95	paying	18
     1115	     95	sharp	18
     1116	     95	battle	18
     1117	     95	sense	18
     1118	     95	woman	18
     1119	     95	response	18
     1120	     95	rising	18
     1121	     95	separate	18
     1122	     95	running	18
     1123	     95	economists	18
     1124	     95	associates	18
     1125	     95	smith	18
     1126	     95	rest	18
     1127	     95	play	18
     1128	     95	behind	18
     1129	     94	consumers	18
     1130	     94	january	18
     1131	     94	shows	18
     1132	     94	single	18
     1133	     94	'd	18
     1134	     94	brought	18
     1135	     94	sec	18
     1136	     94	sure	18
     1137	     94	ways	18
     1138	     94	capacity	18
     1139	     93	ability	18
     1140	     93	sony	18
     1141	     93	newspaper	18
     1142	     93	spent	18
     1143	     93	allowed	18
     1144	     93	effective	18
     1145	     93	offices	18
     1146	     93	stop	18
     1147	     93	bring	18
     1148	     93	fully	18
     1149	     93	improve	18
     1150	     93	democrats	18
     1151	     93	jobs	18
     1152	     93	operation	18
     1153	     93	unless	18
     1154	     93	leveraged	18
     1155	     93	hurricane	18
     1156	     93	supreme	18
     1157	     92	peter	18
     1158	     92	followed	18
     1159	     92	expenses	18
     1160	     92	par	18
     1161	     92	gorbachev	18
     1162	     92	trial	18
     1163	     92	hope	18
     1164	     92	u.k.	18
     1165	     92	agencies	18
     1166	     92	idea	18
     1167	     92	wage	18
     1168	     92	rule	18
     1169	     91	forced	18
     1170	     91	emergency	18
     1171	     91	funding	18
     1172	     91	r.	18
     1173	     91	actual	18
     1174	     91	serious	18
     1175	     90	organization	18
     1176	     90	pretax	18
     1177	     90	across	18
     1178	     90	discount	18
     1179	     90	whole	18
     1180	     89	various	18
     1181	     89	quoted	18
     1182	     89	guber	18
     1183	     89	dinkins	18
     1184	     89	pension	18
     1185	     89	package	18
     1186	     89	figure	18
     1187	     88	signed	18
     1188	     88	introduced	18
     1189	     88	matter	18
     1190	     88	together	18
     1191	     88	offset	18
     1192	     88	quality	18
     1193	     88	direct	18
     1194	     88	holds	18
     1195	     88	farmers	18
     1196	     88	reagan	18
     1197	     88	slow	18
     1198	     88	needs	18
     1199	     88	talk	18
     1200	     88	facilities	18
     1201	     88	economist	18
     1202	     87	jr.	18
     1203	     87	require	18
     1204	     87	morning	18
     1205	     87	step	18
     1206	     87	commerce	18
     1207	     87	cause	18
     1208	     87	payment	18
     1209	     87	headquarters	18
     1210	     87	spring	18
     1211	     87	peters	18
     1212	     87	provision	18
     1213	     87	moreover	18
     1214	     86	partnership	18
     1215	     86	specific	18
     1216	     86	land	18
     1217	     86	decade	18
     1218	     86	ruling	18
     1219	     86	flat	18
     1220	     86	human	18
     1221	     86	valued	18
     1222	     86	civil	18
     1223	     86	sign	18
     1224	     86	add	18
     1225	     86	gave	18
     1226	     86	instance	19
     1227	     86	poland	19
     1228	     86	county	19
     1229	     86	greater	19
     1230	     86	plunge	19
     1231	     86	activities	19
     1232	     86	interview	19
     1233	     85	focus	19
     1234	     85	section	19
     1235	     85	qintex	19
     1236	     85	death	19
     1237	     85	resigned	19
     1238	     85	over-the-counter	19
     1239	     85	opened	19
     1240	     85	margins	19
     1241	     85	trades	19
     1242	     85	elected	19
     1243	     85	lehman	19
     1244	     85	researchers	19
     1245	     85	ministry	19
     1246	     85	johnson	19
     1247	     85	leave	19
     1248	     84	sports	19
     1249	     84	separately	19
     1250	     84	win	19
     1251	     84	santa	19
     1252	     84	declines	19
     1253	     84	takes	19
     1254	     84	premium	19
     1255	     84	fear	19
     1256	     84	institutional	19
     1257	     84	familiar	19
     1258	     84	australia	19
